,ABB LTD,ALCON,GEBERIT,GIVAUDAN,HOLCIM,KUEHNE NAEL,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SIKA,SONOVA,SWISS LIFE HOLDING,SWISS RE,SWISSCOM,UBS GROUP,ZURICH INSURANCE
2015-06-12,21.190001,,333.600006,1654.0,67.190475,131.199997,14.3,116.712486,69.5,83.404495,295.5,77.550003,268.700012,53.216667,134.105911,214.199997,84.75,529.0,20.17,290.399994
2015-06-15,20.98,,326.899994,1634.0,66.380951,128.100006,13.95,114.489395,69.199997,82.211105,286.0,77.099998,263.700012,53.25,131.821152,209.800003,83.75,523.5,20.040001,287.100006
2015-06-16,21.110001,,327.600006,1646.0,66.428574,128.899994,14.1,116.341972,69.400002,83.0951,289.0,77.0,265.899994,53.5,132.317841,211.800003,83.900002,524.5,19.940001,288.399994
2015-06-17,21.049999,,323.299988,1632.0,66.190475,127.199997,14.05,114.211502,69.0,82.741501,286.0,76.650002,264.0,53.666664,130.927109,211.100006,83.349998,525.0,19.66,286.600006
2015-06-18,20.370001,,315.700012,1645.0,65.85714,125.199997,13.95,116.341972,69.050003,82.343704,283.5,76.199997,264.200012,53.799999,129.635712,210.800003,83.5,524.5,19.559999,286.899994
2015-06-19,20.610001,,316.100006,1649.0,65.904762,125.699997,13.95,118.009293,68.949997,81.327118,284.25,76.650002,264.200012,53.650002,129.039688,212.899994,83.199997,529.5,19.709999,286.399994
2015-06-22,20.77,,318.799988,1677.0,67.666664,126.599998,14.0,119.491356,69.900002,83.139297,284.25,77.800003,269.299988,54.25,130.331085,217.5,84.949997,538.5,20.07,294.399994
2015-06-23,20.780001,,324.399994,1697.0,69.190475,127.099998,14.1,120.417648,70.5,84.951477,286.75,78.650002,272.399994,55.266666,129.437042,218.600006,85.400002,540.5,20.459999,296.299988
2015-06-24,20.5,,324.0,1664.0,68.571426,127.199997,14.2,119.491356,70.050003,84.332687,287.25,78.550003,270.600006,54.783333,130.132401,219.399994,84.75,539.0,20.379999,293.799988
2015-06-25,20.32,,321.299988,1648.0,68.285713,125.5,14.15,119.306099,69.75,83.758087,287.25,78.75,269.799988,55.650002,130.132401,220.699997,84.650002,538.0,20.42,294.0
2015-06-26,20.280001,,320.799988,1653.0,68.333336,124.199997,14.0,117.916664,69.800003,82.476303,288.0,78.900002,268.600006,55.816666,128.04631,218.899994,84.699997,533.0,20.5,292.899994
2015-06-29,20.01,,313.700012,1626.0,66.666664,124.599998,13.8,115.600937,68.949997,81.592316,280.75,77.699997,263.399994,55.5,126.556252,214.300003,83.25,525.0,19.9,286.5
2015-06-30,19.58,,311.700012,1618.0,65.714287,124.099998,13.7,115.693565,67.5,81.459717,279.5,76.050003,262.0,54.966667,125.562874,214.100006,82.75,524.0,19.83,284.600006
2015-07-01,19.83,,314.600006,1627.0,67.285713,124.800003,14.1,118.379807,68.550003,82.343704,285.5,76.699997,266.299988,55.516666,127.152275,217.300003,83.25,524.0,20.42,289.0
2015-07-02,19.68,,313.399994,1633.0,67.523811,124.199997,14.1,118.935585,69.0,83.006699,284.0,77.099998,266.399994,56.683334,128.741684,217.5,83.75,532.0,20.559999,290.799988
2015-07-03,19.549999,,314.200012,1627.0,67.190475,122.900002,14.05,118.75032,68.599998,82.25531,281.5,76.5,265.100006,56.0,128.145645,217.0,83.449997,529.5,20.41,288.899994
2015-07-06,19.389999,,310.700012,1638.0,66.238098,122.300003,13.95,117.824036,68.800003,82.166908,280.0,75.25,265.399994,56.216667,128.542999,213.5,82.550003,524.5,19.9,286.100006
2015-07-07,19.01,,303.899994,1606.0,65.380951,121.199997,13.7,119.583984,68.599998,81.68071,277.25,73.650002,260.200012,56.099998,127.152275,210.300003,82.0,520.5,19.709999,281.600006
2015-07-08,19.15,,306.399994,1593.0,66.333336,122.699997,13.6,120.139755,69.150002,83.360298,274.0,73.449997,265.0,56.333332,128.244995,210.600006,82.449997,523.5,19.59,284.299988
2015-07-09,19.15,,311.5,1607.0,68.14286,125.400002,13.7,124.30806,70.050003,84.509483,279.5,74.75,270.0,57.450001,129.437042,215.800003,83.199997,529.0,20.129999,289.700012
2015-07-10,19.389999,,314.0,1642.0,69.761902,126.699997,13.8,126.994301,70.800003,86.144867,288.25,76.25,274.100006,58.333332,131.423798,219.5,85.25,540.0,20.5,294.700012
2015-07-13,19.76,,319.100006,1656.0,70.428574,126.400002,14.0,127.6427,71.199997,87.470848,292.0,77.949997,278.100006,58.116665,132.51651,223.899994,86.300003,545.5,20.879999,298.0
2015-07-14,19.860001,,321.0,1656.0,71.428574,129.199997,13.75,128.198471,71.800003,88.310638,294.25,78.800003,278.0,57.849998,132.913864,224.899994,86.75,547.5,21.0,299.700012
2015-07-15,19.610001,,319.399994,1666.0,71.523811,129.100006,13.55,128.754257,71.599998,88.045441,294.5,78.150002,277.799988,57.683334,132.417175,224.199997,87.199997,549.0,21.41,301.799988
2015-07-16,19.959999,,324.100006,1683.0,71.904762,130.0,13.6,129.680542,72.599998,89.725021,313.75,79.900002,282.5,58.0,134.006577,225.399994,87.75,555.0,21.639999,304.799988
2015-07-17,19.93,,323.5,1750.0,71.095238,132.0,13.5,130.606827,73.0,89.636627,315.25,80.199997,279.5,57.333332,134.701935,224.699997,87.949997,557.0,21.6,305.0
2015-07-20,20.049999,,326.399994,1757.0,70.380951,131.5,13.55,130.236313,73.199997,90.43222,319.0,80.599998,281.299988,57.016666,134.105911,225.699997,87.800003,558.0,21.639999,305.100006
2015-07-21,19.889999,,323.200012,1747.0,69.904762,132.0,13.5,128.10585,72.849998,88.575836,316.75,80.400002,278.399994,56.983334,133.708557,225.399994,87.550003,554.5,21.49,303.799988
2015-07-22,19.66,,320.200012,1742.0,68.428574,131.699997,13.25,127.827965,72.349998,86.984657,317.75,80.349998,275.200012,56.349998,133.410553,224.800003,87.25,552.5,21.25,301.299988
2015-07-23,20.0,,321.200012,1759.0,68.666664,130.800003,14.2,127.735336,72.599998,87.426651,317.5,81.25,279.5,56.583332,134.801285,226.199997,88.0,551.5,21.67,302.700012
2015-07-24,19.610001,,318.299988,1753.0,67.619049,129.399994,13.6,126.253265,72.050003,87.20565,319.0,80.550003,277.299988,55.849998,134.403931,222.100006,87.900002,549.5,21.58,300.5
2015-07-27,18.959999,,314.0,1733.0,65.85714,129.899994,13.5,124.678574,71.300003,86.498459,316.25,79.0,273.899994,54.766666,133.013199,219.600006,86.449997,545.5,21.23,296.399994
2015-07-28,19.08,,318.399994,1765.0,66.14286,131.600006,13.6,126.253265,71.900002,87.382454,320.0,80.599998,276.700012,55.866665,134.503265,225.399994,87.25,552.5,21.620001,291.0
2015-07-29,19.23,,322.100006,1783.0,64.333336,131.899994,13.75,130.051056,72.900002,88.575836,320.5,82.0,279.600006,56.75,135.099289,227.699997,88.5,558.0,22.0,293.200012
2015-07-30,19.5,,328.5,1797.0,64.047623,132.300003,13.7,129.402649,72.900002,88.39904,326.75,82.349998,278.700012,57.666664,135.198624,229.300003,87.25,560.5,22.219999,294.399994
2015-07-31,19.629999,,334.5,1800.0,64.095238,133.399994,13.9,129.773163,73.199997,88.75264,323.5,83.400002,279.100006,58.383331,136.68869,228.199997,87.0,562.0,22.25,294.299988
2015-08-03,19.59,,333.299988,1802.0,64.095238,133.600006,13.85,131.625748,73.550003,89.371429,328.0,82.650002,279.600006,57.799999,136.291351,228.0,87.449997,566.0,22.389999,296.100006
2015-08-04,19.66,,334.0,1806.0,64.571426,133.699997,13.85,131.347855,73.75,89.283028,328.0,83.75,280.0,58.283333,136.68869,227.300003,87.900002,568.0,22.219999,297.899994
2015-08-05,20.1,,333.899994,1816.0,65.714287,135.300003,13.85,132.552032,73.849998,89.725021,331.25,84.099998,281.0,59.033333,138.178757,230.699997,87.699997,572.0,22.469999,298.100006
2015-08-06,20.040001,,333.299988,1810.0,65.095238,136.199997,13.85,130.792084,73.5,89.01783,329.5,83.699997,279.399994,58.833332,137.086044,230.100006,87.849998,569.5,22.5,284.299988
2015-08-07,20.200001,,331.100006,1793.0,65.428574,135.600006,13.9,128.291107,73.300003,88.487442,327.5,83.599998,276.399994,57.016666,136.589355,228.699997,87.400002,565.0,22.049999,288.200012
2015-08-10,20.4,,334.200012,1812.0,66.238098,136.600006,13.9,130.051056,73.75,89.813423,329.0,84.199997,280.0,56.966667,137.185379,230.899994,88.5,566.0,22.309999,292.799988
2015-08-11,20.110001,,334.700012,1809.0,66.333336,136.5,13.85,129.217392,73.349998,89.283028,324.75,80.699997,278.0,56.283333,135.893997,235.600006,87.900002,566.0,22.09,291.600006
2015-08-12,19.549999,,314.700012,1755.0,63.809525,133.5,13.4,126.623787,72.199997,86.940453,313.75,77.300003,270.600006,55.299999,133.609222,233.300003,86.300003,558.5,21.27,287.899994
2015-08-13,19.629999,,320.799988,1758.0,63.333332,134.399994,13.35,128.198471,74.150002,88.133842,316.75,77.900002,275.899994,55.616665,131.225128,233.699997,86.849998,560.0,21.549999,288.299988
2015-08-14,19.5,,322.299988,1746.0,62.523808,134.699997,13.3,128.383728,74.949997,88.487442,321.0,77.449997,276.0,55.016666,130.827774,237.5,87.0,559.0,21.51,287.399994
2015-08-17,19.549999,,325.399994,1766.0,63.285713,135.199997,13.3,128.939514,75.0,89.106232,323.0,78.0,277.700012,54.666664,131.423798,238.800003,86.900002,560.5,21.76,287.0
2015-08-18,19.459999,,323.100006,1772.0,63.380951,135.0,13.05,129.402649,74.949997,89.283028,324.5,77.25,276.899994,54.766666,132.019821,239.0,87.0,565.5,21.690001,287.200012
2015-08-19,19.1,,317.200012,1761.0,61.619045,133.5,12.9,127.179558,74.400002,87.912842,319.5,75.949997,273.299988,53.516666,131.622467,237.100006,86.050003,551.5,21.299999,282.799988
2015-08-20,18.76,,313.0,1743.0,60.190475,131.0,12.7,124.030174,73.449997,86.233261,309.75,74.150002,270.0,53.116665,129.735062,235.199997,84.699997,538.0,20.83,279.299988
2015-08-21,18.32,,305.100006,1690.0,57.619045,127.300003,12.45,120.973419,71.099998,82.653099,300.75,72.599998,260.700012,51.866665,125.96022,228.699997,82.599998,525.0,20.049999,273.399994
2015-08-24,17.639999,,297.600006,1640.0,55.952381,124.800003,12.15,116.897743,68.400002,79.205544,292.25,68.849998,254.0,50.483334,121.78804,219.300003,78.849998,497.700012,19.280001,261.0
2015-08-25,18.120001,,303.0,1663.0,57.285713,128.600006,12.45,120.695534,70.5,81.901711,302.75,71.800003,262.299988,52.933334,125.860886,226.100006,82.099998,519.0,20.08,267.399994
2015-08-26,17.879999,,301.600006,1639.0,56.380951,128.0,12.6,118.009293,69.400002,80.133728,301.0,70.150002,257.0,51.983334,122.284729,223.100006,81.199997,512.5,19.549999,263.299988
2015-08-27,18.5,,311.0,1649.0,58.380951,130.300003,12.85,120.602905,71.0,83.404495,313.0,72.5,267.0,53.0,124.668831,228.0,82.849998,522.0,19.860001,267.5
2015-08-28,18.559999,,306.0,1653.0,58.523808,127.800003,12.8,120.510277,70.900002,83.271896,310.0,73.0,263.200012,52.583332,124.470154,226.600006,82.599998,519.0,19.950001,266.5
2015-08-31,18.67,,307.299988,1665.0,58.571426,128.800003,12.85,122.825996,71.300003,83.71389,312.25,72.349998,264.0,53.349998,125.066185,226.399994,83.050003,522.5,20.030001,265.700012
2015-09-01,18.4,,301.700012,1633.0,56.904762,125.900002,12.7,119.120842,70.099998,81.06192,305.75,70.699997,257.399994,52.666664,123.178764,221.399994,81.400002,510.0,19.629999,260.0
2015-09-02,18.17,,303.399994,1642.0,57.0,127.099998,12.75,119.21347,70.300003,81.017723,303.0,71.400002,257.200012,52.75,123.87413,221.699997,81.849998,508.0,19.67,260.0
2015-09-03,18.43,,310.0,1668.0,57.904762,127.900002,13.1,122.270226,71.099998,82.564705,315.0,72.5,261.899994,53.083332,125.463531,224.199997,83.400002,515.5,20.02,263.700012
2015-09-04,17.940001,,303.0,1640.0,55.047619,127.400002,13.0,120.880791,70.550003,81.724915,310.75,70.400002,259.5,52.5,124.867508,219.300003,82.349998,512.5,19.6,259.399994
2015-09-07,17.969999,,303.600006,1645.0,55.857143,126.900002,13.1,121.436562,71.150002,82.608902,312.25,70.449997,260.399994,52.599998,125.16552,220.0,82.650002,516.0,19.620001,260.100006
2015-09-08,18.540001,,305.100006,1664.0,56.900002,126.800003,13.3,123.289146,71.25,82.653099,330.0,71.699997,260.200012,52.833332,126.456909,223.800003,83.650002,518.0,19.9,263.0
2015-09-09,18.530001,,308.899994,1671.0,58.450001,128.0,13.45,123.289146,72.449997,83.802292,331.75,72.449997,262.100006,53.166664,127.25161,226.899994,84.349998,521.0,20.309999,267.0
2015-09-10,18.16,,306.899994,1645.0,57.700001,126.599998,13.65,125.234352,72.050003,82.962502,339.0,70.949997,259.100006,52.416664,126.25824,226.5,84.099998,510.0,20.049999,263.700012
2015-09-11,18.219999,,306.399994,1651.0,57.700001,127.0,13.7,125.326981,71.800003,82.741501,338.5,71.0,260.600006,51.650002,126.25824,225.199997,84.25,503.0,20.049999,264.100006
2015-09-14,18.030001,,304.799988,1623.0,57.099998,126.199997,13.8,123.289146,71.550003,81.592316,337.75,70.599998,257.799988,50.900002,123.774796,223.300003,84.099998,497.200012,19.67,263.0
2015-09-15,18.110001,,309.0,1635.0,57.950001,125.699997,13.75,124.215431,72.900002,82.564705,339.0,72.050003,261.5,51.25,123.973465,226.600006,84.050003,492.0,19.52,265.100006
2015-09-16,18.209999,,310.5,1641.0,58.400002,125.599998,13.95,125.234352,73.400002,83.71389,337.5,76.800003,261.899994,51.450001,123.675453,226.399994,85.449997,494.0,19.42,266.700012
2015-09-17,18.1,,308.700012,1633.0,58.299999,126.0,13.9,125.512238,74.0,83.360298,339.75,77.300003,258.799988,51.266666,123.87413,226.300003,84.599998,486.799988,19.25,266.5
2015-09-18,17.51,,304.799988,1619.0,56.849998,125.0,13.35,124.122803,73.449997,82.520508,333.75,76.050003,257.299988,51.216667,123.675453,221.199997,83.75,487.399994,18.67,262.100006
2015-09-21,17.67,,306.399994,1637.0,56.0,126.0,13.4,125.97538,74.0,83.316093,339.0,75.699997,258.600006,51.333332,126.059563,223.0,84.849998,487.0,18.790001,254.800003
2015-09-22,17.190001,,299.100006,1593.0,53.099998,123.699997,13.05,121.99234,71.949997,79.514938,331.0,73.599998,249.199997,50.083332,122.980087,217.800003,82.349998,476.600006,18.24,243.199997
2015-09-23,17.030001,,298.0,1578.0,52.25,124.099998,13.1,123.011253,71.699997,79.86853,328.25,74.099998,248.5,49.916664,124.370819,219.100006,82.599998,479.0,17.950001,242.100006
2015-09-24,16.719999,,291.600006,1552.0,50.299999,121.0,12.6,119.491356,70.400002,78.144753,325.5,72.5,245.0,48.616665,121.490028,213.199997,81.349998,474.799988,17.469999,236.399994
2015-09-25,16.969999,,297.299988,1582.0,51.299999,123.900002,12.65,122.362854,72.400002,80.752525,331.25,75.099998,251.5,50.099998,122.682076,216.600006,83.900002,486.799988,18.129999,241.800003
2015-09-28,16.790001,,294.700012,1564.0,49.41,123.5,12.45,119.398727,71.900002,78.498344,330.75,73.800003,252.699997,49.549999,121.986717,213.100006,83.099998,481.600006,17.77,235.899994
2015-09-29,16.92,,292.299988,1550.0,50.5,123.5,12.3,117.175629,71.199997,77.21656,322.5,73.699997,251.399994,49.200001,121.490028,212.699997,82.300003,479.0,17.76,233.899994
2015-09-30,17.219999,,297.700012,1585.0,51.049999,125.199997,12.7,118.379807,73.25,79.02874,330.25,75.699997,257.0,50.150002,124.569496,217.399994,83.599998,486.200012,18.01,239.199997
2015-10-01,17.120001,,297.600006,1554.0,51.099998,125.5,12.7,119.769241,73.25,78.807747,338.0,75.400002,257.299988,50.416664,124.867508,218.100006,83.5,480.700012,18.219999,238.100006
2015-10-02,17.120001,,301.399994,1547.0,51.650002,126.199997,12.6,120.602905,73.349998,78.851944,334.25,74.699997,256.0,50.599998,125.364197,218.600006,83.199997,480.0,18.379999,239.800003
2015-10-05,17.620001,,309.700012,1596.0,53.700001,127.699997,12.85,123.011253,74.699997,81.06192,341.0,78.800003,260.5,51.450001,128.244995,224.0,85.400002,495.0,19.030001,247.100006
2015-10-06,17.75,,312.600006,1609.0,54.349998,127.699997,13.05,125.697495,74.800003,80.398926,345.5,80.900002,259.899994,52.299999,129.139023,227.0,85.900002,499.200012,19.209999,249.600006
2015-10-07,17.799999,,314.299988,1607.0,55.5,126.5,12.85,120.325012,73.900002,78.454147,336.75,81.699997,250.5,52.416664,126.357574,227.300003,85.900002,486.5,19.290001,250.0
2015-10-08,17.98,,316.5,1623.0,55.25,126.599998,13.1,122.918625,74.300003,78.542549,334.5,82.5,253.899994,53.200001,127.549629,228.699997,86.599998,491.0,19.1,257.399994
2015-10-09,18.25,,319.200012,1695.0,56.400002,132.600006,13.35,122.640739,74.300003,78.144753,328.0,83.900002,252.399994,52.549999,128.34433,229.899994,86.349998,493.600006,19.030001,258.700012
2015-10-12,18.059999,,317.600006,1695.0,54.599998,132.800003,13.25,122.640739,74.849998,78.542549,329.75,83.699997,254.5,51.966667,127.648964,230.899994,86.550003,492.600006,19.030001,258.299988
2015-10-13,17.799999,,313.899994,1694.0,53.75,134.699997,13.4,123.011253,75.0,78.012154,323.5,82.400002,255.699997,51.400002,127.648964,226.399994,85.75,487.700012,18.83,252.0
2015-10-14,17.66,,311.700012,1690.0,53.099998,134.300003,13.45,122.177597,74.349998,77.304962,326.0,82.400002,252.0,51.099998,125.16552,224.600006,85.25,481.0,18.709999,249.699997
2015-10-15,17.65,,314.899994,1725.0,54.0,133.0,13.45,123.103882,75.150002,78.233147,332.75,81.800003,253.800003,51.883331,126.059563,224.699997,85.949997,482.399994,18.92,250.600006
2015-10-16,17.360001,,315.0,1732.0,54.650002,132.5,13.5,127.550072,73.75,79.824333,335.75,80.349998,259.5,52.833332,128.841019,228.5,86.699997,488.200012,19.5,254.5
2015-10-19,17.1,,314.299988,1745.0,54.400002,132.300003,13.5,128.10585,73.5,79.912735,337.25,80.849998,260.5,52.733334,129.536377,228.5,86.800003,487.399994,19.360001,252.300003
2015-10-20,17.290001,,317.299988,1692.0,53.799999,133.600006,13.55,129.217392,73.449997,78.586746,338.0,79.75,257.100006,52.933334,129.039688,230.0,86.949997,490.600006,19.15,252.0
2015-10-21,17.299999,,322.0,1703.0,54.0,133.199997,13.5,128.569,73.25,77.525955,337.75,79.949997,253.300003,53.366665,130.43042,230.800003,87.300003,490.5,19.030001,253.5
2015-10-22,17.6,,327.899994,1751.0,54.900002,134.5,14.8,130.42157,74.800003,79.072945,339.5,82.400002,260.700012,53.616665,132.119156,233.899994,88.699997,504.0,19.549999,259.5
2015-10-23,18.15,,334.299988,1767.0,56.25,135.0,15.05,131.996262,75.5,79.912735,351.25,83.699997,264.299988,54.483334,133.807907,234.0,89.800003,512.0,20.09,259.799988
2015-10-26,18.209999,,332.0,1772.0,56.5,135.699997,15.05,133.200439,75.25,80.045334,354.0,83.449997,264.0,54.066666,134.006577,233.199997,90.150002,513.0,20.139999,259.899994
2015-10-27,18.190001,,316.0,1758.0,55.25,133.899994,14.65,132.552032,75.199997,78.807747,356.75,83.25,263.0,53.233334,133.708557,231.5,90.5,508.5,20.01,258.799988
2015-10-28,18.540001,,315.899994,1776.0,55.650002,136.300003,14.65,134.775131,75.75,79.249741,359.25,83.900002,267.899994,53.366665,135.595978,233.899994,91.400002,511.0,19.99,260.600006
2015-10-29,18.58,,316.5,1771.0,55.400002,136.399994,14.55,136.071945,76.0,79.824333,360.0,84.150002,268.299988,54.116665,136.192001,235.399994,91.800003,512.5,19.82,261.100006
2015-10-30,18.66,,319.299988,1770.0,55.75,137.100006,14.55,134.497253,75.599998,79.426537,358.0,84.800003,268.299988,54.066666,134.105911,236.100006,91.900002,510.0,19.780001,261.299988
2015-11-02,18.780001,,324.299988,1784.0,56.200001,138.300003,14.75,138.017151,75.050003,79.072945,361.5,84.300003,267.0,55.033333,135.099289,238.800003,93.400002,513.0,20.02,263.600006
2015-11-03,18.870001,,325.600006,1810.0,56.799999,138.300003,14.9,137.183487,75.349998,78.940346,360.75,85.449997,268.5,55.200001,133.807907,239.800003,93.699997,511.0,19.17,264.299988
2015-11-04,19.059999,,325.299988,1812.0,57.299999,137.600006,14.95,135.701416,75.800003,78.807747,359.25,86.099998,268.799988,55.116665,134.006577,239.699997,93.150002,513.5,19.120001,265.0
2015-11-05,19.030001,,325.0,1830.0,57.299999,139.0,15.0,136.905594,76.199997,79.382339,361.0,86.599998,272.600006,55.466667,134.403931,238.699997,94.050003,514.0,19.25,263.600006
2015-11-06,19.17,,326.799988,1830.0,57.700001,139.0,15.2,138.017151,75.449997,79.470734,364.75,81.699997,270.0,55.883331,133.907242,240.899994,94.150002,510.5,19.870001,263.100006
2015-11-09,19.040001,,327.0,1794.0,57.299999,136.199997,15.2,135.330902,74.800003,78.40995,363.25,80.150002,266.700012,55.266666,133.509888,238.300003,93.650002,507.0,19.690001,263.200012
2015-11-10,18.9,,327.100006,1809.0,56.099998,136.0,14.9,136.442459,74.650002,78.100555,364.75,80.0,266.0,55.450001,133.509888,237.300003,94.449997,511.0,19.620001,263.5
2015-11-11,18.959999,,332.299988,1814.0,57.400002,137.100006,15.25,141.166534,74.900002,78.18895,366.25,81.099998,266.700012,55.933334,134.701935,241.899994,95.699997,514.0,19.59,267.200012
